Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
White alone,Oregon,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,1285.4125,429.7125,93.75,-1811.625,334.3125,3750.8875,1.2875,10332.325,47.6125,724.525,143.025,11132.375,0
White alone,Oregon,Some college education,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2540.875,0,2392.875,4830.375,3107.375,2.625,64790.875,111.25,249.25,5010.625,82312.5,0
White alone,Oregon,Some college education,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3463.5,0,5237,6231.25,3255,3.25,98763,333.75,250,7908.5,124275,0
White alone,Oregon,Less than a high school degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,2969,0,9790.5,7080,7303,4.5,150764,445,500,11588.5,188550,0
White alone,Oregon,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,1523.635556,19.83333333,3822.681111,3329.31,6885.758889,2.421111111,67522.19889,61.80666667,224.2409524,4271.368889,87084.51111,1.452222222
White alone,Oregon,High school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,158.6666667,216.6666667,-3201.166667,216.8333333,753.3333333,1.833333333,11869.16667,0,2386.666667,29.83333333,7456.666667,0
White alone,Oregon,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2897.173913,19.90808824,4448.253623,5780.40942,5626.166667,2.692028986,70254.41667,94.10144928,756.6647516,5648.206522,93854.2029,10.6557971
White alone,Oregon,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2569.166667,0,26479,7308.666667,2494,2,93886.66667,74.16666667,0,11903.5,144566.6667,0
White alone,Oregon,College degree,Hispanic,Married,Not in poverty,Renter,0,2923.5,0,20757.6,8974.2,5425,2.4,110736.8,380.9,225,11520.4,159731,0
White alone,Oregon,High school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,0,3768,0,-11934.5,4820,6512,6,90723.5,2523,0,3615.5,95600,0
White alone,Oregon,High school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,4681.75,0,11391,11170.5,12864.25,4,110540.75,0,600,10927,160975,0
White alone,Oregon,High school degree,Hispanic,Married,Not in poverty,Renter,0,2850.444444,88.88888889,-10532.11111,3786.888889,5038.222222,4.333333333,60737,247.1111111,955.5555556,2138.888889,62727.77778,0
White alone,Oregon,Some college education,Not Hispanic,Married,In poverty,Renter,0,256.95,28.75,-3416.125,160.7875,4970.15,2.1,10819.475,32.15,138.95,28.7875,12690.125,0
White alone,Oregon,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,580.4262295,12.29508197,-2662.344262,294.7377049,2898.721311,1.475409836,9809.131148,14.59016393,437.7868852,134.3114754,10682.13115,0
White alone,Oregon,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,1569.827434,38.71681416,9059.309735,4183.300885,5479.685841,1.707964602,65080.30088,1.969026549,99.73451327,5750.128319,90999.20354,1.446902655
White alone,Oregon,College degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,752.902439,12.19512195,-2525.878049,633.4390244,5417.390244,1.512195122,10040.29268,32.56097561,211.4634146,441,14502.92683,0
White alone,Oregon,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3013.199153,19.19352352,8526.695686,7016.298921,6429.703775,2.98459168,90068.06972,179.3043143,226.9326766,7787.67527,122444.896,3.397534669
White alone,Pennsylvania,Less than a high school degree,Hispanic,Widowed,In poverty,Owner with mortgage,0,571,0,-2985.25,149,927.5,1.25,8070.5,120.5,1107,0,5505,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1786.530769,67.59230769,1136.807692,3250.792308,5915.007692,2.6,60369.15385,143.7769231,430.9523077,1450.530769,73271.38462,0
White alone,Pennsylvania,High school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,859.1666667,1192.5,133.3333333,-7691,1045,1821.166667,2.166666667,36703,241,2376,55.33333333,29516.66667,0
White alone,Pennsylvania,College degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,2969,0,14597.5,9027,6517,2.5,89572,0,405,3622.5,125900,0
White alone,Pennsylvania,High school degree,Hispanic,Married,Not in poverty,Renter,0,2050,28.57142857,-448.5238095,3860.047619,6192.952381,2.904761905,68422.71429,229.5238095,1069.142857,1633.095238,80342.38095,40.42857143
White alone,Pennsylvania,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1700.333333,0,-1428,3901.666667,1276.666667,2.666666667,64306.33333,160.6666667,660,1857.333333,70793.33333,0
White alone,Pennsylvania,Less than a high school degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1979,0,-8105,643,625,5,90889,964,6936,2069,80200,0
White alone,Pennsylvania,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3166.720414,34.77572169,3492.707101,5948.886834,6214.170118,2.809171598,72150.06287,153.4800296,470.4162792,2484.22929,92838.65089,7.842455621
White alone,Pennsylvania,Some college education,Hispanic,Separated,Not in poverty,Renter,0,3959,500,-1725,6197,1350,3,69233,0,0,2487,81000,0
White alone,Pennsylvania,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2589.109244,24.78991597,1869.361345,4717.97479,5122.495798,2.647058824,67078.07563,303.0252101,484.7647059,2121.789916,82784.03361,3.56302521
White alone,Pennsylvania,College degree,Not Hispanic,Separated,In poverty,Owner with mortgage,760.2857143,38,271.4285714,-5565.857143,55.57142857,1271.857143,2,10263.14286,206.5714286,1567.285714,0,3257.142857,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1067.57561,89.90243902,-863.9902439,1683.956098,3511.634146,1.834146341,36408.76098,125.5121951,513.9921951,754.2097561,41872.14634,0
White alone,Pennsylvania,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,2031.888889,2677.111111,44.44444444,-5748.444444,4195,6509.444444,3.666666667,59425.55556,589.1111111,3620.666667,1452.666667,62322.22222,94.22222222
White alone,Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,646.2276423,878.4634146,104.6585366,-3106.723577,643.2682927,4918.756098,1.520325203,9577.682927,65.16260163,1083.658537,216.3089431,11279.10569,17.23577236
White alone,Pennsylvania,High school degree,Not Hispanic,Married,In poverty,Renter,0,526.8869565,26.5795207,-3533.191304,324.2282609,6762.436957,2.213043478,9381.228261,34.60869565,297.4460404,88.4,13196.27826,0
White alone,Pennsylvania,Less than a high school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4422.428571,107.1428571,5708.285714,8334.857143,6240.214286,4.142857143,111243.7143,116.9285714,1260,3558.071429,137962.8571,60.64285714
White alone,Pennsylvania,College degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2481.6,0,4465.8,7763.2,6756.2,3.4,89094.4,416,0,3374.6,113520,0
White alone,Pennsylvania,High school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1625.3,0,755,3600.8,3295.4,2.3,55268.7,192.8,812.4,1674.3,65172,42.4
White alone,Pennsylvania,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,1497.473684,1949.210526,142.1052632,-4268.631579,2700.684211,2339.894737,2.315789474,39424,210.9473684,1519.157895,1001.894737,39710.52632,67
White alone,Pennsylvania,High school degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,799.25,0,4082.75,1229.75,4044.25,1.5,59462.25,0,750,592,69460,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,In poverty,Renter,0,298.5675676,33.78378378,-1868,199.7837838,3859.243243,1.324324324,5817.702703,0,763.3153153,89.78378378,7600,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2816.259036,74.84848485,3967.259036,5847.801205,5516.674699,3.156626506,74897.43373,154.0722892,664.1385542,2408.566265,94576.04819,17.89156627
White alone,Pennsylvania,High school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3977,35.66666667,11054.11111,10332.22222,6590.444444,5.111111111,136939.2222,107.1111111,1608.888889,4535.333333,171582.2222,94.33333333
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Renter,0,1051.818182,352.2727273,623.2727273,2350.545455,3256.818182,1.772727273,40326.72727,109.5454545,1316.818182,948.5,46779.09091,0
White alone,Pennsylvania,Some college education,Hispanic,Divorced,Not in poverty,Owner with mortgage,1935.25,1922,0,1002.25,4349,2290,2,49250.75,361.5,1368,1701,56850,0
White alone,Pennsylvania,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,691.2,1187.6,30,1613.4,2677.6,3299.8,2,45082.8,96.4,1009.2,1365.4,53400,0
White alone,Pennsylvania,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,675.4843661,45.49886105,779.4559409,1104.63502,4553.114838,1.468447982,39111.34167,25.18703809,193.8359864,619.5508812,46587.70324,1.688459352
White alone,Pennsylvania,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1380.767442,24.89018303,13925.81894,4091.199336,5081.79402,1.681063123,77635.76744,54.93687708,171.7906977,2382.069767,104272.0266,0.704318937
White alone,Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,742.4444444,7.6,114.5111111,-1994.288889,23.86666667,4027.511111,1.222222222,7795.577778,32.13333333,536.1777778,0.955555556,8436,0
White alone,Pennsylvania,High school degree,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1979.5,0,4193,5202,5294.5,3,68448.5,0,2805,2087.5,84400,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1032.740741,490.8518519,85.26923077,-3581.944444,188.3333333,1516.037037,1.740740741,12828.09259,71.40740741,1467.902116,47.24074074,8994.074074,15.7037037
White alone,Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,166.3050847,938.2372881,41.59322034,-4621.813559,603.220339,7157.389831,2.271186441,12280.91525,91.81355932,938.1355932,163.0847458,15434.91525,14.38983051
White alone,Pennsylvania,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4777.921053,13.15789474,-112.4210526,6323.710526,3746.315789,3.289473684,73434.07895,348.9210526,230.3684211,2529.447368,90123.68421,11.15789474
White alone,Pennsylvania,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3134.774718,18.41880708,3798.647025,6166.124839,6464.800257,2.988015409,79874.18105,212.8273648,201.5600881,2612.071908,101659.7266,4.963475531
White alone,Pennsylvania,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,707.8027211,24.78705281,11651.75,1940.29932,5875.176871,1.386054422,72977.87245,11.26020408,25.05102041,1462.748299,94563.14626,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,690.3529412,702.9411765,31.05882353,-4507.882353,765.5294118,6844.764706,2.117647059,14952.58824,368.5882353,1764.705882,243.5882353,16229.41176,0
White alone,Pennsylvania,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2438.811492,26.71140262,5435.207661,5585.104839,5733.621976,2.265120968,68522.56048,227.5131048,308.4477535,2370.706653,89547.47379,4.276209677
White alone,Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,520.2,24.44444444,-2457.666667,509.1111111,5354.266667,1.555555556,9606.911111,42.84444444,554.8,152.3555556,13125.33333,0
White alone,Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,836.2708333,639.9375,99.5,-2655.166667,349.59375,3813.59375,1.395833333,9660.458333,20.08333333,1002.686012,103.8645833,10012.08333,0
White alone,Pennsylvania,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,827.7894737,2234.736842,26.31578947,-6297.736842,3026.473684,2686.736842,2.684210526,43367.31579,253.6842105,2149.263158,1110.578947,42826.31579,44.68421053
White alone,Pennsylvania,High school degree,Not Hispanic,Separated,Not in poverty,Renter,0,1768.868217,37.4496124,264.5968992,2879.51938,4717.782946,2.255813953,54432.76744,146.1395349,923.0271318,1372.24031,64482.7907,3.286821705
White alone,Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Renter,0,429.4864865,61.67567568,-2267.581081,334.9324324,3965.391892,1.378378378,7045.054054,34.12162162,396.8501229,146.8648649,9161.486486,0
White alone,Pennsylvania,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1293.433628,32.74336283,-6067.823009,1113.274336,7683.787611,2.849557522,15124.42478,201.619469,186.8672566,305.3893805,19147.46903,3.752212389
White alone,Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1097.952703,43.58108108,-5706.277027,863.4391892,6264.013514,2.628378378,15297.89189,153.9459459,392.4594595,217.2635135,17431.28378,5.72972973
White alone,Pennsylvania,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,3165,0,0,-1400,0,0,1,14109,0,144,0,9400,0
White alone,Pennsylvania,Some college education,Hispanic,Separated,In poverty,Owner with mortgage,0,114,0,-1477,39,2092,1,-269,0,0,0,500,0
White alone,Pennsylvania,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,280.3240741,1709.37037,106.5277778,-2254.37037,2597.064815,2356.314815,2.12037037,42535.92593,150.4537037,1484.87037,1061.583333,45978.24074,31.42592593
White alone,Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,833.1076923,26.92307692,-2086.046154,733.9846154,10280.78462,1.523076923,6142.169231,54.84615385,317.3846154,307.6769231,15806,6.523076923
White alone,Pennsylvania,College degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3069.705882,0,15281,7938.823529,4786.352941,2.529411765,100908.1765,56.70588235,206.4705882,3779.941176,135500.5882,0
White alone,Pennsylvania,College degree,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,0,500,2203,0,3182,1,49843,0,228,0,54500,0
White alone,Pennsylvania,College degree,Not Hispanic,Separated,In poverty,Renter,0,558.3333333,0,-1008.333333,586.6666667,4813.333333,1,2804.333333,0,0,245.6666667,8000,0
White alone,Pennsylvania,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2350.460274,35.17641682,3065.96621,4754.824658,5318.274886,2.292237443,62118.65205,132.8118721,428.252968,2006.488584,79025.93059,5.810045662
White alone,Pennsylvania,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3600.941176,88.23529412,3807,7467.823529,5278.411765,3.470588235,90775.88235,65.64705882,636.4705882,3075.529412,113494.1176,49.94117647
White alone,Pennsylvania,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,52.18106687,2304.856499,24.85165663,7520.901578,5461.465064,3409.19985,1.47257701,58968.54846,15.23065364,124.9265143,2334.520661,79828.64763,1.911344853
White alone,Pennsylvania,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,2155.42735,21.0391198,4401.643468,4061.666667,5729.716728,2.236874237,64158.16728,62.05372405,319.2735043,1921.42735,82032.23443,10.36019536
White alone,Pennsylvania,High school degree,Hispanic,Never married,Not in poverty,Renter,0,1634.2,23.33333333,-4817.4,2183.133333,1536.733333,2.666666667,40288.4,224.9333333,858.8888889,930,41151.33333,56.6
White alone,Pennsylvania,College degree,Hispanic,Never married,Not in poverty,Renter,0,2498,62.5,11084.5,6400.625,6247.5,2,79621.5,0,69.5625,3155.25,108875,0
White alone,Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Renter,0,631.5491329,7.01754386,-3721.976879,414.1040462,7359.953757,2.242774566,10167.86127,27.05780347,287.8579686,105.0404624,14631.52601,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,In poverty,Renter,0,121.8809524,53.57142857,-1781.22619,100.797619,7306.5,1.297619048,4185.035714,11.47619048,248.3571429,24.21428571,9643.809524,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Renter,0,593.6,16.40625,-2687.446154,307.7384615,5667.923077,1.692307692,6459.215385,44.49230769,724.2769231,102.3384615,9698.923077,0
White alone,Pennsylvania,High school degree,Not Hispanic,Divorced,In poverty,Renter,0,443.3236994,55.45614035,-2167.277457,380.7572254,6543.080925,1.410404624,5075.705202,22.95375723,457.8156069,115.7861272,9854.971098,2.450867052
White alone,Pennsylvania,College degree,Not Hispanic,Married,In poverty,Renter,0,601.1230769,37,-4050.653846,398.5076923,6241.476923,2.307692308,9963.861538,72.8,212.2153846,99.03076923,12928,3.261538462
White alone,Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,511.5974026,74.34210526,-2268.584416,364.1168831,3959.727273,1.363636364,6723.25974,72.83116883,583.6363636,112.4675325,8725.584416,0
White alone,Pennsylvania,Some college education,Not Hispanic,Separated,In poverty,Renter,0,626.2727273,0,-3024.727273,550.8181818,4823.181818,1.545454545,7722.272727,43.81818182,829.0909091,202.2727273,10027.27273,0
White alone,Pennsylvania,Some college education,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3663.75,450,-10022.5,4234.75,2113,4.5,79045.75,751.75,2424,2021.75,77700,0
White alone,Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1144.777778,31.55555556,-3018.809524,910.5238095,10834.87302,1.793650794,7990.603175,70.68253968,290.3492063,343.2539683,17917.14286,6.73015873
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,310.56,1606.665,98.28426396,-2373.745,2345.08,2526.54,2.29,39329.68,169.92,1350.525,994.975,42505,48.775
White alone,Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Renter,0,743.6938776,45.36082474,-2523.265306,590.4795918,6663.704082,1.581632653,6782.367347,4.918367347,568.1632653,191,11857.18367,0
White alone,Pennsylvania,College degree,Hispanic,Separated,Not in poverty,Renter,0,1979,0,-4445,2907,4180,2,33773,1561,0,1167,38000,0
White alone,Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1025.02,50,-2532.18,1131.38,9238.96,1.8,7652.3,19.28,363.98,396.98,16619.2,0
White alone,Pennsylvania,College degree,Hispanic,Married,Not in poverty,Renter,0,2349.125,0,6541.1875,7274.375,5417.125,3.875,101887.8125,938,583.5,3258,125178.75,0
White alone,Pennsylvania,College degree,Not Hispanic,Separated,Not in poverty,Renter,0,1637.213115,19.67213115,13332.19672,4892.721311,6343.672131,1.93442623,80621.29508,160.1639344,349.6830601,2664.360656,108954.918,6.950819672
White alone,Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Renter,0,716.2156863,49.66009852,-2909.705882,522.3970588,5997.666667,1.779411765,8025.27451,50.25490196,689.8482063,156.9411765,11743.03922,4.156862745
White alone,Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,841.7058824,74.8559322,-2883.134454,644,6732.571429,1.915966387,11056.07563,32.40336134,761.2815126,261.8991597,15770.92437,14.25210084
White alone,Pennsylvania,Some college education,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3591.516129,25.80645161,2636.225806,7446.645161,6361.935484,3.451612903,86578.09677,276.6451613,347.1290323,2943.419355,108943.5484,54.74193548
White alone,Pennsylvania,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,383.7777778,79.16666667,-2061.25,257.2777778,8431,1.458333333,7508.25,35.06944444,487.625,103.6527778,14020.83333,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,445.4444444,30.40740741,-3572.407407,303.1111111,3361.814815,1.740740741,11341.18519,53.55555556,376.4583333,56.03703704,11837.77778,0
White alone,Pennsylvania,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1698.733234,28.10164425,2278.898659,3385.670641,6181.415797,2.268256334,61154.6617,97.82861401,320.4186165,1514.080477,75792.3994,0
White alone,Pennsylvania,Some college education,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,918.625,0,-5834.25,439,2092.5,1.875,9541.125,180.75,381.5,93.125,6688,0
White alone,Pennsylvania,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2110.540541,33.33333333,10744.25225,6459.387387,4769.801802,2.513513514,84102.61261,283.8738739,429.5675676,3114.207207,110553.964,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,38,0,-3829,164.5,1977.5,2.5,18741,0,0,158,17250,0
White alone,Pennsylvania,High school degree,Hispanic,Widowed,Not in poverty,Renter,0,989.6,50,932.5,1657.7,3902.5,2.3,49603.2,828.6,10,1053.5,57790,0
White alone,Pennsylvania,High school degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,0,500,-5800,0,20,2,8860,0,1980,0,600,0
White alone,Pennsylvania,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,212.1287726,1561.985915,54.12298387,278.9798793,2739.114688,3446.078471,1.800804829,42915.01207,154.9879276,813.4346076,1210.450704,50941.01408,11.95171026
White alone,Pennsylvania,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3958.75,375,-801,6407,1283.25,3.25,77282.25,260,2820,2525.25,87200,0
White alone,Pennsylvania,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,57.49268293,2651.330488,36.77804878,25.5,4844.478049,5036.465854,3.026829268,68870.05854,302.3853659,700.4743902,2015.769512,82425.82927,22.76707317
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,540.8,50.72,-2377,459.72,4072.84,1.6,11725.64,38.56,856.64,191.12,13667.2,0
White alone,Pennsylvania,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,218.6358621,1464.227586,84.61911357,-693.9724138,2327.251034,3110.176552,1.8,38756.91448,131.88,993.0884729,980.7062069,44537.8069,11.7062069
White alone,Pennsylvania,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,224.9960357,2077.990089,73.70987039,-1217.408325,3214.529237,3001.307235,2.161546085,43695.2329,158.877106,1000.539173,1296.370664,50627.30426,23.96630327
White alone,Pennsylvania,Some college education,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1597.04811,49.82817869,4728.477663,3329.295533,6320.068729,2.058419244,64848.13402,132.0618557,261.9800687,1722.800687,82130.75601,0
White alone,Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Renter,0,239.8939394,9.848484848,-1816.681818,139.1212121,6411.469697,1.196969697,5724.848485,14.60606061,133.2727273,67.71212121,10608.63636,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,983.9259259,16.19230769,-4638.148148,798.7777778,3300.148148,2.185185185,12691.7037,149.8888889,369.2592593,217.0740741,12772.59259,0
White alone,Pennsylvania,Less than a high school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,0,0,-2800,0,4632,2,19868,0,0,0,21700,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2194.385321,22.01834862,5179.981651,4541.46789,5402.385321,2.403669725,65769.44954,203.0091743,550.4587156,2091.137615,84412.09174,0
White alone,Pennsylvania,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,61.80135249,2621.46492,37.46864407,-1077.907861,4347.792899,5006.604396,3.027049873,62468.37701,280.5705833,946.8487381,1786.105664,73852.3246,28.33389687
White alone,Pennsylvania,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,2225.442215,22.3459069,11135.73917,5439.429374,6578.430177,2.065008026,83314.28973,29.73675762,117.0991141,2616.065008,111151.2681,1.020866774
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,388.6333333,459.925,64.61344538,-1357.825,651.25,3180.091667,1.475,29713.46667,31.275,987.5916667,355.0166667,31553.25,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,93.88745981,2509.305466,50.06451613,-5174.115756,3761.868167,3434.575563,3.475884244,55449.49839,365.778135,1152.194221,1344.305466,59648.98392,50.47588424
White alone,Pennsylvania,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,112.3375796,773.2802548,68.31847134,2350.757962,1335.369427,4282.152866,1.433121019,41894.76433,27.93630573,633.4249318,767.8471338,50562.16561,0
White alone,Pennsylvania,Some college education,Not Hispanic,Separated,Not in poverty,Owner with mortgage,200.6,1808.5,104,-1221.985714,3535.471429,3258.1,2.185714286,49010.95714,338.7285714,1118.942857,1419.657143,56118.14286,30.31428571
White alone,Pennsylvania,Some college education,Hispanic,Divorced,Not in poverty,Renter,0,989.5,0,4847,3213,1336,1,36521,0,96,1289.5,48100,0
White alone,Pennsylvania,Some college education,Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3958.5,0,15465,10448.5,9886,3.5,138414,0,0,4298,182470,0
White alone,Pennsylvania,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1957.709546,38.23864407,1179.338524,3306.695328,5470.223426,2.345294516,54672.26066,75.647935,500.532724,1483.316858,67513.95261,9.479350034
White alone,Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,482.4393939,885.1287879,31.44615385,-1791.136364,732.0984848,4351.143939,1.143939394,7703.371212,0,372.0580808,267.6742424,11304.31818,0
White alone,Pennsylvania,High school degree,Not Hispanic,Separated,In poverty,Renter,0,314.1428571,114.2857143,-2721.47619,215.7619048,3149.190476,1.571428571,8863.809524,74.33333333,1145.306122,67.85714286,8555.238095,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,458.1273885,1123.942675,112.2675159,-2064.210191,1587.541401,2363.713376,1.898089172,33304.29299,111.2547771,1353.936306,645.7452229,34959.87261,8.101910828
White alone,Pennsylvania,High school degree,Hispanic,Widowed,In poverty,Owner with mortgage,0,76,0,-1432,16,1000,1,4390,0,240,0,3810,0
White alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1846.789474,74.25837321,558.7942584,3534.449761,4385.985646,2.550239234,54189.09091,112.4162679,744.5502392,1403.483254,65115.88517,12.18181818
White alone,Pennsylvania,High school degree,Hispanic,Never married,In poverty,Owner with mortgage,0,1788.75,0,-3036.5,999,7420.5,2,11827.25,0,540,241,18700,0
White alone,Pennsylvania,Some college education,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,200,1,4500,0,0,0,3300,0
White alone,Pennsylvania,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,173.4967062,2264.810277,49.90897098,462.4163373,3930.624506,3633.943347,1.996047431,46831.96574,135.8036891,744.2850213,1588.440053,57626.95652,22.35836627
