Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Married,In poverty,Renter,0,1087.3125,93.75,-5669.4375,276,3665.25,2.75,12921.1875,255.375,300,0,11496.25,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,4023.857143,0,-3069.285714,8284.571429,8695.428571,4.714285714,90386.57143,859.1428571,325.7142857,2970.142857,110414.2857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,2632,1,3368,0,3000,0,1600,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,1346.210526,31.57894737,-639.0526316,2565.684211,5152.473684,2.315789474,51430.84211,76.10526316,1273.684211,1171.631579,59646.31579,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Divorced,In poverty,Owner with mortgage,5376,989.5,600,-7569,593.5,1547.5,3.5,23084.5,0,3950,230.5,8950,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,In poverty,Renter,0,1187.4,160,-3187.6,352,2526,2.2,11474.6,0,2160,67.6,10100,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1617.5,555.5,-7480,1424,3547.5,3.5,23295,38,0,491,22302,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,735.8888889,0,-961.4444444,1078.777778,3461.444444,1.333333333,27220.66667,0,25.33333333,534.5555556,32044.44444,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3518.921569,8.666666667,2609.019608,7123.921569,6527.411765,3.490196078,82487.09804,139.7647059,1027.071895,2949.411765,104317.0588,24.94117647
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,994.8,791.6,70,-1850,887.4,1783.4,1.6,21305,0,1164,356.2,21240,84.8
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,134.3,3492.5,29.6,4896.825,6462.5,5158.45,2.775,81030.025,130.975,412.2,2762.1,103095.25,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,323.5,0,-10676,352,3755,4,23586,482,5142.857143,196.5,11700,212
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,7406,0,0,-1400,0,2025,1,10657,0,2376,0,1500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Separated,In poverty,Renter,0,0,0,-1400,0,6200,1,1400,0,0,0,6200,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,2534.330579,31.40495868,6615.900826,5726.834711,6443.338843,2.73553719,84719.90909,134.7355372,295.6363636,2591.446281,108166.4463,14.02479339
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2055.4,360,-4211.8,2425.2,5130.6,2.4,36491,289.2,1369.6,960.2,41392,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Divorced,In poverty,Renter,0,799.3333333,0,-4066.666667,1601.333333,31578.33333,2.333333333,-365.3333333,0,0,819.6666667,30366.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,697.6666667,0,-5189.666667,266,3066.666667,2,9579,0,571.4285714,0,7706.666667,141.3333333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Never married,In poverty,Renter,0,1979,0,-2624,612,0,1,7885,0,0,147,8000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Married,Not in poverty,Renter,0,3866.892308,68.8,-6313.876923,5105.476923,5013.323077,4.415384615,68668.49231,449.5230769,1284.984615,1910.523077,76395.69231,84.83076923
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,3059.692308,15.38461538,742.1538462,5697.769231,4796.307692,3.538461538,78922.07692,354.2307692,923.0769231,2524,94449.23077,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,25.85714286,848.1428571,0,1839.285714,2192.714286,2563,1.428571429,43349.14286,0,0,1005.285714,51771.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,648.5,23.07692308,3564.153846,1017.576923,5206.538462,1.538461538,58134.92308,18.53846154,427.8461538,980.5,69082.69231,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2408.7,42.23333333,-1060.233333,3183.333333,5382.933333,2.95,57220.76667,82.86666667,1861.546032,1480.566667,66787.83333,28.28333333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,750.7361111,2592.527778,85.11111111,-7340.861111,3567.541667,1621.486111,3.472222222,51757.31944,635.7361111,2632.027778,1214.708333,49507.36111,29.45833333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,242.1,875.3,233.4,-1183.5,915,3877.9,1.6,33171.2,0,742.8,529.4,36967,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1395.217391,110.8695652,2663.652174,3107.130435,4915.304348,3,67718.82609,314.3043478,1528,1838.086957,80476.26087,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,6970.5,0,-6732,13566.5,9908.5,8.5,161125.5,1204.5,0,5415.5,186352,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Widowed,Not in poverty,Renter,0,1941.166667,0,4312.666667,3257.833333,3240.666667,2.833333333,83316,160.6666667,0,1522.166667,97430,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1141.823529,41.17647059,18713.70588,4331.235294,5874.352941,1.647058824,79974.94118,113.4117647,294.1176471,2820,112382.3529,24.94117647
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1981.928571,0,6120.785714,3659.714286,3160.714286,2.714285714,64904.42857,103.2857143,1239.714286,2019.642857,80504.28571,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1801.833333,0,-7454.5,2255.5,4205.166667,3,40971.66667,241,864,998.8333333,41673.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Separated,Not in poverty,Renter,0,3134,0,1445.333333,5584.666667,18007.66667,3,63260.66667,321.3333333,3000,2389.666667,90500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,647,0,-3326,155.6666667,561.6666667,1.666666667,11161.77778,53.55555556,868.8888889,46,8276.666667,47.11111111
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2102.75,0,10530.25,6625.75,2549.5,2.25,80612,38,0,3242.75,105625,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,76,0,-2361.333333,14,3954,2.666666667,10300.33333,0,2600,0,9383.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1979,0,-4302,1144,1300,2,12379,0,0,0,12500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,4488.31068,21.3592233,19503.56311,11074.69903,5438.703883,3.344660194,126893.0728,223.9223301,152.3786408,5018.208738,172092.5049,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Divorced,Not in poverty,Owner with mortgage,1224.034483,1504.034483,147.4827586,-4718.551724,2223.310345,1976.827586,2.517241379,41706.65517,336.3793103,2650.068966,898.6206897,39353.10345,73.13793103
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,3064,250,-10009.5,1782.5,7487.5,4.5,40645.5,482,0,562,42800,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3679.463768,5.072463768,2979.434783,7061.73913,5474.869565,3.217391304,78097.07246,277.2898551,507.0434783,2822.101449,99259.71014,18.44927536
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Divorced,In poverty,Renter,0,0,0,-1400,0,262.5,1,3037.5,0,400,0,1500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Renter,0,659.6666667,0,-3044,253.8333333,3315.333333,1.833333333,7436.666667,0,1500,100,7221.666667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,815.5714286,0,1781.285714,1485.285714,3787.571429,1.571428571,49192.57143,446,339.4285714,841.7142857,57118.57143,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1903,0,-455,1683,4950,1,13243,0,0,675,22000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3276.637255,9.803921569,12783.70588,9084.039216,5277.833333,2.37254902,94969.70588,79.35294118,187.6339869,3775.421569,129005.9804,29.11764706
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3039.571429,0,-5724.142857,4353.714286,3454.428571,3.142857143,51865,652.5714286,149.1428571,1459.285714,57800,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,751.75,0,-5359.75,533.25,2125,2,17204,631.25,447,168.75,15045,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Married,Not in poverty,Owner with mortgage,300.1486486,3132.054054,103.6486486,-7759.986486,3895.432432,2710.945946,4.283783784,62842.62162,616.6891892,2828.42278,1448.189189,62585,97.44594595
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,547.4878049,3249.073171,80.48780488,-6330.097561,4752.560976,4024.560976,4,65916.17073,721.5853659,1772.780488,1809.560976,70600.09756,62.09756098
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-2100,0,1100,1.5,14780,0,2130,0,11650,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,894.7272727,1574.454545,171.2727273,-2115.636364,3491.909091,1146.818182,2.363636364,44444,131.4545455,3005.818182,1104.363636,45442.72727,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,93.5,1817.333333,0,6149.583333,5798.916667,3516.166667,1.666666667,59053.33333,0,20,2212.25,78434.16667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3489,0,-8621.333333,7546.333333,1651.666667,5,83880.66667,841.6666667,3200,2602.333333,86866.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2356.923077,77.69230769,-1711.769231,4231.307692,4112.230769,3.307692308,65843.23077,91.61538462,499.6923077,1844.846154,76007.69231,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2794.878788,6.060606061,5956.363636,5991.757576,3902.575758,3.03030303,82693.42424,321.030303,283.2727273,2921.30303,103551.8182,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Divorced,In poverty,Renter,0,0,0,-1400,0,550,2,15950,0,0,0,15100,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1581.7,0,-7417.3,1347.6,4791.6,2.7,18644.8,0,456,257.8,18750,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Widowed,In poverty,Owner with mortgage,0,0,10.5,-1400,0,1375,1,12862.5,0,877,0,11950,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Never married,Not in poverty,Renter,0,3387.583333,8.333333333,1579.958333,7926.083333,5310.791667,4.666666667,99704.20833,579.875,1368.607143,2951.666667,119119.5833,35.375
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Separated,In poverty,Owner with mortgage,2379.5,190.5,0,-6006,153,6500,3,20746,0,5904,0,13300,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Never married,In poverty,Owner with mortgage,0,2096.666667,0,-4003.777778,1414.666667,5399,1.888888889,11360.33333,107.1111111,240,375.6666667,16522.22222,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,395.8,128,-1136.2,751.6,3004,1,5120.4,0,1646.4,154.8,6516,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,0,66.5,0,-2234,67.25,616.75,1.75,5177.25,0,1794,0,1900,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Separated,In poverty,Owner with mortgage,3233,1979,0,-2842,918,250,1,14560,0,0,368,12000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Married,Not in poverty,Owner with mortgage,77.325,3562.05,40.625,-4710.2375,5163.5125,3306.275,3.7,67491.55,377.075,1437.375,2026.0375,74970.125,90.1625
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Separated,In poverty,Owner with mortgage,0,1979,0,-13680,398,2384,4,23901,482,0,0,14500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,0,114.25,37.5,-6980,68.75,1017.5,3,12790.75,120.5,1681.071429,0,4960,212.25
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,1912.142857,282.7142857,64.28571429,-2514.285714,109.2857143,2951.714286,1.142857143,12058.42857,0,895.4285714,1.142857143,10017.14286,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,791.6,104.2,-924,1231.8,2256.6,1.6,34898.2,96.4,688,494.2,37860,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Married,In poverty,Renter,0,1223.428571,0,-8087,675.4285714,5198.857143,2.857142857,14191.14286,275.4285714,342.8571429,87.71428571,12671.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,2435.777778,1309,333.0555556,-5878.222222,1282.166667,1543.833333,2.722222222,36295.11111,214.2222222,3421.111111,517.7777778,28605.55556,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,105.0666667,2155.746667,6.666666667,8443.28,5541.08,3619.466667,1.293333333,56166.46667,48.05333333,72.03555556,2349.88,78110.13333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,274.779661,3116.728814,41.3559322,-1426.864407,5844.271186,3980.355932,3.457627119,73751.23729,493.1016949,807.568567,2318.322034,86073.55932,35.96610169
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1120.5,0,-9370.0625,797.25,3703.8125,3.5,20392.875,315.625,641.625,56.8125,15860.625,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,356.8571429,1808.457143,111.4285714,-3964.4,2657.142857,2517.885714,2.2,39044.97143,367.9142857,1357.085714,976.6857143,40835.42857,12.11428571
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Married,In poverty,Owner with mortgage,0,85.75,10,-2676.5,106,2762.5,1.75,9364.25,0,1407,0,8225,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,228.25,300,-2279.25,816.75,5029.75,1.75,8088.75,0,1200,253.5,10637.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,1731,0,100,-2100,0,6910,1.5,13257,0,1986,0,14250,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Widowed,Not in poverty,Renter,0,1880.4,70,-854.8,3346.4,4131,3,58973.6,96.4,1920,1810,67760,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1543.555556,123.4444444,-10138.44444,1607.555556,7581.555556,3.555555556,21822.66667,8.444444444,0,404.2222222,22689.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,0,100,-1400,0,2780,1,4372,0,352,0,5300,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,524.9565217,2113.072464,63.76811594,-1152.028986,3416.028986,2154.753623,2.086956522,42696.71014,149.4637681,1536.173913,1361.202899,48470.28986,36.88405797
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,2550.507813,30.21875,3686.335938,5302.25,7246.835938,2.953125,77615,219.84375,420.7916667,2286.226563,98187.32813,23.203125
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Separated,Not in poverty,Owner with mortgage,2626.857143,1169,57.14285714,-2269.857143,2530.142857,1816.714286,2.142857143,42226,137.7142857,2465.142857,1086.428571,41271.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1465.5,0,-1963.5,1492,13410,1.5,4497,0,0,598.5,19500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Never married,In poverty,Renter,0,1565.857143,0,-6892,1368.428571,10584.57143,2.571428571,15976.28571,206.5714286,1761.428571,444.7142857,21080,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,915.8,395.8,360,-7616,372,1977.8,2.6,30963.6,578.2,1380,146.8,23006,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Separated,Not in poverty,Renter,0,1484.4,0,581.6,3960.8,2981.6,2,40973.6,0,1031.2,1449,50400,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,805.3684211,677,147.3684211,-2895.736842,343.7368421,3017.052632,1.526315789,8762.631579,25.36842105,1389.842105,144.8421053,7733.157895,22.31578947
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,457,0,-3565,383,1220,2,12168,0,0,338,11000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,1779.806452,45.16129032,6091.096774,3997.580645,5073.580645,3.64516129,85507.67742,485,781.9354839,2646.354839,103791.6774,27.35483871
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,2193.095238,42.0952381,-5750.047619,3663.142857,2739.047619,3.571428571,55079.80952,526.8571429,2005.714286,1366.714286,56616.19048,101.047619
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3006.256757,17.02702703,1733.932432,5319.837838,5331,2.905405405,68434.83784,209.6891892,614.2046332,2208.22973,85452.08108,5.72972973
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,3784.857143,80,7948,8428.142857,12272.85714,3.285714286,91219.28571,360.7142857,315.4285714,3802,126852.8571,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Divorced,In poverty,Renter,0,1319.333333,0,-5939.333333,1198.666667,19079.66667,2,662.3333333,321.3333333,640,307,15666.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,190.5,0,-3965,671,160,1.5,8004.5,241,0,0,4820,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,312.1940299,2867.149254,41.04477612,1087.358209,5231.626866,3975.656716,2.597014925,59680.71642,213.1492537,1005.552239,2115.059701,73479.10448,25.31343284
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,283.3,2258.025,93.825,-2416.275,3416.6,2593.425,2.5,47739.2,126.25,920.55,1324.2,53637,21.2
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Married,In poverty,Owner with mortgage,1886.913043,799.9565217,62.43478261,-6830.173913,391.6521739,1797.043478,2.695652174,17810.21739,345.3043478,2605.217391,75.82608696,9144.782609,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,1319.333333,166.6666667,-4166.666667,953.6666667,2650,1.666666667,10829,160.6666667,1600,208.6666667,9866.666667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1809.888889,0,3643.555556,4306.222222,6117.444444,2.222222222,59346.22222,387.6666667,533.3333333,2119.666667,76422.22222,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,0,200,-5800,0,150,2,11232,482,4200,0,700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,1742.333333,0,310,2322.444444,4242.555556,2.222222222,53565.88889,0,952.3809524,1047.222222,62277.77778,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,825.9166667,507.4166667,200,-1344.166667,765,612.1666667,1.583333333,25048.08333,120.5,1539.166667,353.0833333,23372.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3640.773585,23.06037736,4551.067925,7309.313208,5609.403774,3.411320755,88746.18113,337.290566,312.8598383,3130.211321,112373.2604,19.20754717
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1385.6,134.2,934.6,3661.6,7409,2.4,49899,96.4,1814.4,1515.4,62760,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,0,50,-1400,0,1400,1,10953,0,202.5,0,10700,0
