Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
Black alone,Oklahoma,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,525.9,1491.933333,8.333333333,-2632.266667,1789.766667,1477.833333,1.866666667,34763.93333,75.63333333,1667.666667,611,35224.66667,0
Black alone,Oklahoma,Some college education,Hispanic,Married,Not in poverty,Owner with mortgage,0,5938,0,-1770,9533,6581,4,101976,567,2400,3110,122400,0
Black alone,Oklahoma,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2519.529412,26.47058824,11173.29412,6740.764706,5094.705882,2.470588235,92043.88235,388,612.7058824,4268.941176,120905.8824,0
Black alone,Oklahoma,Less than a high school degree,Not Hispanic,Married,In poverty,Renter,0,0,0,-2800,0,8597,2,15783,0,0,-80,21500,0
Black alone,Oklahoma,College degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,457,0,-1706,153,4200,1,7538,0,1602,-40,9000,0
Black alone,Oklahoma,Some college education,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,0,1,8640,0,0,-40,7200,0
Black alone,Oklahoma,Some college education,Not Hispanic,Separated,In poverty,Renter,0,0,0,-7200,0,5640,3,13608,0,0,-48,12000,0
Black alone,Oklahoma,Some college education,Not Hispanic,Never married,In poverty,Renter,0,0,0,-1866.666667,0,1610,1.666666667,10010,0,0,-53.33333333,9700,0
Black alone,Oklahoma,Some college education,Not Hispanic,Divorced,In poverty,Renter,0,372.2,88,-4033.6,124,5417.6,1.6,8524.6,0,2092.8,-64,8160,0
Black alone,Oklahoma,High school degree,Not Hispanic,Never married,In poverty,Renter,0,0,0,-5800,0,685,2.5,10374.5,567.5,4612,-80,0,0
Black alone,Oklahoma,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,430,989.5,0,6416,4590,3705,1.5,48369.5,283.5,175,2519,65700,0
Black alone,Oklahoma,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,309.6923077,2181.230769,0,-2644.730769,3028.576923,2796.692308,2.269230769,41109.69231,196.4230769,685.3846154,1214.346154,46494.23077,0
Black alone,Oregon,Some college education,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1806.272727,0,5144.181818,4439.818182,3743.363636,1.909090909,60509,346.2727273,436.3636364,4908.363636,79768.18182,0
Black alone,Oregon,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1621.4,0,-5720.6,2002.8,5888.6,2.8,25424.4,89,660,957.6,29360,65.4
Black alone,Oregon,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,1979,600,5175,9180,2513,3,96105,445,2400,8493,120000,0
Black alone,Oregon,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1636.666667,0,-2536,2438,1715.666667,2.333333333,41019.66667,0,0,2526,46800,0
Black alone,Oregon,Some college education,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,3860.428571,0,-5375.142857,5729.285714,6213.714286,3.571428571,69101.14286,63.57142857,478.6285714,3969.714286,82957.14286,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,1979,0,-12877,3443,7950,5,43500,0,500,2005,45500,0
Black alone,Oregon,Some college education,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,1708.4,1941.2,111,-2713.066667,2800.533333,5302.4,2.333333333,44007.6,118.6666667,2691.133333,2377,49086.66667,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,3045.5,0,139353,21758,5954,5.5,319287,2523,0,49226.5,536100,0
Black alone,Oregon,High school degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2398.25,0,-10964.5,4150.5,4134,4,59738.25,1000.75,2698.5,2993,58750,0
Black alone,Oregon,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1066,0,-10818,1836,3774,3,29605,445,0,220,24000,0
Black alone,Oregon,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3864.407407,22.22222222,30201.92593,11058.92593,6396.888889,3.185185185,132897.6296,163.7407407,125.9259259,15553.44444,199581.4815,0
Black alone,Oregon,College degree,Not Hispanic,Never married,Not in poverty,Renter,0,1979,0,-205,2295,950,1.5,26621,0,0,1909,33550,0
Black alone,Oregon,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2573,0,22030,7177.1,5408.2,1.6,83046.5,0,43.63636364,10309.8,130501,0
Black alone,Oregon,High school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2341,0,-1065,4221.090909,4744.454545,3.454545455,73875.45455,741.8181818,709.0909091,4418.272727,87563.63636,29.72727273
Black alone,Oregon,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,0,0,-1430,0,8037,2,50643,0,0,2051,59300,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Married,Not in poverty,Renter,0,0,0,-2800,0,7064,2,22277,0,0,359,26900,0
Black alone,Oregon,High school degree,Not Hispanic,Married,Not in poverty,Renter,0,1332.25,0,14740.75,1531.25,9113.75,2,91881.75,0,0,8450.75,127050,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,1979,0,-10012,1607,220,4,67138,5046,0,3513,59400,0
Black alone,Oregon,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,3959,0,1291,4973,8290,2,43366,0,0,3122,65000,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2147.857143,0,-4605.285714,3475.714286,1659.142857,2.571428571,43633.14286,190.7142857,1758.857143,2471.285714,46785.71429,46.71428571
Black alone,Oregon,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,2708.75,637.5,0,-8308.25,623.5,1177,2.75,19654.25,445,1575,48.25,9022.5,81.75
Black alone,Oregon,College degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1941,0,3168,4514,4950,2,50437,0,600,4091,68500,0
Black alone,Oregon,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,596.3333333,0,-1977,487,693.3333333,1,6870,0,0,130.6666667,6800,0
Black alone,Oregon,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,1979,0,-2780,3060,9699,3,33021,0,1560,1981,45400,0
Black alone,Oregon,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,571,0,-2121,459,175,1,12751.5,0,750,264.5,11350,0
Black alone,Oregon,High school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,0,0,-210,0,1091,1,22962.5,0,0,1356.5,25200,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,5903.333333,0,266.6666667,-4800,0,988.3333333,2,15244.66667,296.6666667,1133.333333,0,3833.333333,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,4457,1027.75,0,-4328.75,862.5,2503.75,2,20709.25,111.25,345,342.75,16122.5,81.75
Black alone,Oregon,College degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,2410,0,-8963.4,703.8,5071,3.2,12018.2,0,0,-259.6,10980,0
Black alone,Oregon,High school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1979,0,-165,2005,3400,3,33165,0,2500,1515,39400,0
Black alone,Oregon,College degree,Not Hispanic,Married,Not in poverty,Renter,0,3201.047619,0,13476.28571,7391.619048,9392.571429,3.285714286,112717.5714,202.5714286,50.85714286,10081.85714,156124.7619,0
Black alone,Oregon,High school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,1500,1,13387,0,1500,413,12400,0
Black alone,Oregon,High school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,14647,0,800,-7200,0,975,3,25296.5,445,1580,0,1600,0
Black alone,Oregon,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,3256.869565,0,16872.78261,8881.304348,3342.565217,2.869565217,103261.5652,184.9565217,212.8695652,11086.08696,146195.6522,0
Black alone,Oregon,Some college education,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1040.333333,0,-6432.333333,1107,2213,2.333333333,19912.66667,560.6666667,0,-13,17266.66667,0
Black alone,Oregon,High school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,1836.5,0,-11767.25,2459.75,1877.5,4.25,55006,556,2994,1418.75,47200,81.75
Black alone,Oregon,Some college education,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,2431.25,50,476.5,5081.625,2457.25,2.5,54018.625,0,65.625,4263.125,68612.5,0
Black alone,Oregon,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,0,1319.333333,66,-1502.333333,762.6666667,1624.666667,1,13479,0,1666.666667,382.6666667,14333.33333,0
Black alone,Oregon,High school degree,Not Hispanic,Widowed,Not in poverty,Renter,0,989.5,500,-800,1109.5,4142,1.5,35688.5,0,750,1420,41300,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,2017.25,0,-10847,1966,1533.25,3.75,42359.25,556,2994,952.5,34350,81.75
Black alone,Oregon,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,1400.5,95,0,-2012,306,1121.5,1,9086.5,0,1200,-46,5950,0
Black alone,Oregon,Some college education,Hispanic,Married,In poverty,Renter,0,381,0,-9100,92,105,4,28722,0,0,0,20200,0
Black alone,Oregon,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,2093,0,6461,8072,1953,2,79681,0,0,7329,105590,0
Black alone,Oregon,College degree,Not Hispanic,Widowed,Not in poverty,Renter,0,0,0,-1400,0,2000,1,18400,0,0,0,19000,0
Black alone,Oregon,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,533,0,-3483,61,12949,3,58322,0,3000,1218,66600,0
Black alone,Oregon,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,0,1170.5,0,-7593,1263,972.5,2.5,16938.25,111.25,0,62.5,12702.5,0
Black alone,Oregon,Some college education,Not Hispanic,Married,Not in poverty,Renter,0,1915.888889,0,18396.22222,5154,15664.22222,3.333333333,124942.3333,1181.555556,0,11169.55556,175373.3333,0
Black alone,Oregon,High school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,2550.5,0,-551,3936,1392.5,1.5,42840.5,35,750,2067,51450,0
Black alone,Oregon,High school degree,Not Hispanic,Widowed,Not in poverty,Owner without mortgage or rent-free,0,0,0,-905,0,2182,1,21220,0,0,903,23400,0
Black alone,Oregon,College degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1662,83.33333333,22614.16667,6554.666667,7292.333333,2.333333333,89102,74.16666667,800,10332.33333,136600,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,2982,0,10578.66667,8838.333333,9190,3,104158.3333,0,0,9153.333333,144900,0
Black alone,Oregon,Some college education,Not Hispanic,Never married,Not in poverty,Renter,0,1583.4,0,1417,2007.6,5038.2,2.2,45520.4,0,500,2693.2,57760,0
Black alone,Oregon,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2283.8,0,10866.2,7003.8,3446.8,2,74250,0,1140,7149.6,103860,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1484.5,0,2864.5,3442.5,5644.5,1.5,40166.5,0,0,2847.5,56450,0
Black alone,Oregon,High school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,1168,1583.4,0,6943.6,1461,2750.8,1.6,55746.2,0,489.6,4592.4,71420,0
Black alone,Oregon,Some college education,Not Hispanic,Separated,Not in poverty,Owner with mortgage,7824,1446.5,175,-6769,2830.5,6110,3.5,44182.5,0,4075.5,2337.5,37900,163.5
Black alone,Oregon,Some college education,Not Hispanic,Never married,Not in poverty,Owner with mortgage,1512.3,1950.6,35,4785.2,4744.65,2901.65,2.1,58680.1,177.95,1751.1,4986.3,74556,16.35
Black alone,Oregon,High school degree,Not Hispanic,Never married,In poverty,Renter,0,761.5,0,-2849.5,375,3067.5,2,7070,0,1599,-25,6800,0
Black alone,Oregon,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,8782,1,11618,0,0,0,19000,0
Black alone,Oregon,College degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,1979,0,19377,9104,4364,1,93769,0,0,9307,137900,0
Black alone,Oregon,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3959,0,9793.5,8771,4025,2.5,81041,0,0,8260.5,115850,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1979,0,-2138,1148,11600,1,1859,0,0,552,15000,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,0,4682,0,2215.5,7191.5,14913.5,3.5,61603.5,0,750,6044.5,95900,0
Black alone,Oregon,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,152,0,-345,1760,8610,1,12082,0,600,1340,23000,0
Black alone,Oregon,Some college education,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,2613.275862,0,-466.4827586,4462.37931,5261.793103,3.068965517,65286.06897,195.137931,268.9655172,4187.344828,80868.96552,11.27586207
Black alone,Oregon,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,742.25,0,1722.25,2575,3899,2,40882.25,420.5,0,2515.5,52225,0
Black alone,Oregon,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,309.28,2161.84,28,10745.68,6354.12,3870.08,1.84,63372.72,0,316.8,6745.44,92596,0
Black alone,Oregon,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,76,0,-1379,2543,2125,1,13780,0,0,856,18000,0
Black alone,Oregon,College degree,Not Hispanic,Divorced,Not in poverty,Renter,0,1141.75,0,4847.25,2515.25,3142,1,41775.5,0,0,2856,56277.5,0
Black alone,Oregon,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,152,0,543,2326,50,1,25388,0,0,1940,30400,0
Black alone,Oregon,Less than a high school degree,Not Hispanic,Divorced,Not in poverty,Owner with mortgage,0,2639,0,2359,3835.333333,2000,1.666666667,39804,0,500,3271.333333,53300,109
Black alone,Oregon,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,2888.375,1769.875,31.25,-4374.375,2341.0625,1300.5,2.75,52253.125,305.75,1083.75,1731.375,50651.25,61.25
Black alone,Oregon,High school degree,Hispanic,Married,In poverty,Renter,0,381,0,-9100,92,105,4,28722,0,0,0,20200,0
Black alone,Oregon,Less than a high school degree,Hispanic,Married,Not in poverty,Renter,0,1979,0,-14311,3978,1283,5,57932,1334,0,2473,52000,0
Black alone,Oregon,College degree,Hispanic,Never married,Not in poverty,Owner with mortgage,0,2969,0,5338.5,5776,7938.5,1.5,48571.5,0,0,4907,75500,0
Black alone,Oregon,Some college education,Not Hispanic,Never married,In poverty,Owner with mortgage,3861.333333,355.3333333,266.6666667,-2248,204,926.6666667,1.333333333,10856.66667,0,863,-36.66666667,5066.666667,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,1489.555556,828.7777778,77.77777778,-5020.777778,419.7777778,2483.888889,1.777777778,12081.11111,107.1111111,186.6666667,101.6666667,9033.333333,0
Black alone,Pennsylvania,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2741.629371,22.02797203,8360.258741,6435.734266,4816.965035,2.27972028,80429.29371,136.8111888,248.6573427,2762.818182,105242.1678,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,678.344086,2053.835125,78.30107527,-2762.283154,2848.354839,2597.053763,2.562724014,46211.21864,224.0143369,1562.284349,1190.308244,49600.96774,25.84587814
Black alone,Pennsylvania,College degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2008.631579,7.01754386,10744.66667,5675.350877,5800.77193,1.98245614,79294.5614,122.4210526,95.96491228,2569,105845.0877,22.33333333
Black alone,Pennsylvania,Less than a high school degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,0,0,-5800,0,200,2,17982,482,3600,0,8300,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,1741.8125,573.3125,140,-4211.875,434.5625,2637.6875,2.0625,14036.25,90.375,1402.875,117.75,10213.125,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Divorced,Not in poverty,Renter,0,1534.310345,68.96551724,709.1724138,2839.62069,5814.034483,2.379310345,53935.34483,33.24137931,443.5402299,1206.034483,65492.75862,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Renter,0,341.2068966,41.37931034,-2820.448276,141.9310345,2582.068966,1.793103448,8811.931034,49.86206897,821.1034483,39.03448276,8231.724138,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,494.75,125,-2094.75,344.25,4270,1.75,10764.5,0,867,138.25,12925,0
Black alone,Pennsylvania,College degree,Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,1979,0,-15416,2907,1750,4,46577,964,0,1167,38000,0
Black alone,Pennsylvania,Some college education,Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1675,0,-3673,1377,3740,3,28646,0,0,836,32600,0
Black alone,Pennsylvania,College degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,1142,0,-21885,253,1167,6,26469,1446,2400,0,3300,0
Black alone,Pennsylvania,High school degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,5382.666667,0,-2081.666667,6710.166667,1770,4.333333333,86207,321.3333333,1718,2701.666667,98650,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,937.8181818,45.45454545,-4957.363636,508.5454545,4364.727273,2.272727273,15668.18182,131.4545455,460.7272727,165.8181818,16050,0
Black alone,Pennsylvania,Some college education,Hispanic,Married,Not in poverty,Renter,0,4343,0,-6690.333333,4514,1068.333333,3.333333333,56057.33333,321.3333333,889.3333333,1599,59680,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,757.2105263,71.05263158,-4270.263158,614.0526316,5162.052632,2,12806.15789,76.10526316,520.5263158,232.0526316,14781.05263,0
Black alone,Pennsylvania,College degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3889.310345,7.578544061,20790.19157,10285.70498,6260.030651,3.249042146,127862.3525,278.5708812,114.2681992,4805.697318,173522.7969,3.249042146
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3012.521739,6.52173913,1025.413043,5569.913043,6048.847826,3.608695652,81625.32609,302.8478261,675.3043478,2445.130435,98749.34783,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1065.727273,0,-5222.181818,1384.636364,6592.818182,3.090909091,22833.18182,43.81818182,1309.090909,468.9090909,25770,0
Black alone,Pennsylvania,College degree,Not Hispanic,Widowed,In poverty,Renter,0,456.8,0,-1777,673.2,5528.4,1.4,7076.2,96.4,220.8,159.6,11800,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1050.8,80,-5933.8,1091.2,16229.8,2.8,17134,96.4,900,404.6,28900,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,898.15,15,-4908.1,715.7,4558.6,2.6,16431.05,48.2,853.4,238.55,16963.5,0
Black alone,Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1612.454545,127.2727273,-4826.909091,1818.090909,14999.90909,2.636363636,14385.45455,87.63636364,2079.272727,707.2727273,26401.81818,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,300,1,9700,0,1800,0,6800,0
Black alone,Pennsylvania,Some college education,Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,1903,0,-1385,3060,980,2,34290,76,0,1228,40000,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner with mortgage,1074.214286,282.7142857,300,-2753.142857,167.7142857,3324.857143,1.714285714,13395.92857,103.2857143,813,74.64285714,12202.14286,0
Black alone,Pennsylvania,College degree,Hispanic,Married,Not in poverty,Owner without mortgage or rent-free,0,3304.5,0,4684,8170.75,1367.5,3.75,98771.5,1411.75,1200,3263.5,116950,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Renter,0,1235,137.7777778,-4586.888889,774.5555556,4972.222222,2.222222222,11562.88889,107.1111111,1264.133333,240.1111111,12688.88889,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,865.9166667,14.16666667,-5783.166667,517.0833333,2126.5,2.333333333,13790.33333,0,555,181.5833333,11058.33333,70.75
Black alone,Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Owner with mortgage,1884.6,407.3,50,-6238,195.6,2056.4,2.6,15018.5,289.2,734,0,8482,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Separated,Not in poverty,Owner without mortgage or rent-free,0,2772.692308,0,6544.846154,6931.307692,7700.384615,2.769230769,78057.69231,222.4615385,262.1538462,2993.230769,104515.3846,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,1319.333333,0,-3749.333333,479.3333333,1470.666667,2,14934.33333,0,1089.333333,185.3333333,13550,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Separated,In poverty,Renter,0,0,0,-1400,0,4305,1,5065,0,1440,0,6530,0
Black alone,Pennsylvania,High school degree,Hispanic,Never married,In poverty,Renter,0,0,0,-1400,0,1500,2,17900,0,0,0,18000,0
Black alone,Pennsylvania,College degree,Hispanic,Married,Not in poverty,Renter,0,1979,0,-11477,3443,11460,4,43437,0,4800,1382,45000,424
Black alone,Pennsylvania,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,11346,1675,40,-13821,160,490,5,44428,1446,9600,0,10500,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,1167.666667,0,208.3333333,-1400,0,3433.333333,1,9801,0,120,0,10338.33333,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,6087,1,3963,0,0,0,8650,0
Black alone,Pennsylvania,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,2284,300,-9690,4284,5670,5,68540,482,7200,1719,64400,424
Black alone,Pennsylvania,High school degree,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,2132,0,-1180,4376,4170,3,45947,0,0,1756,57200,0
Black alone,Pennsylvania,College degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,1979.5,0,-4776,1297,1180,3,53239,0,644.0625,826.5,52930,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,4425.75,732.75,0,-2950.5,258,1359.25,1.75,18944.5,0,1056,83,12945,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,785.0454545,2243.727273,39.77272727,-6647.045455,3331.590909,3430.909091,3.477272727,53525.29545,244.4545455,1550.727273,1309.318182,55055,106.0454545
Black alone,Pennsylvania,College degree,Hispanic,Married,Not in poverty,Owner with mortgage,0,6299.75,0,12809.75,6292.75,4667.5,4,109593.5,1291.25,0,4378.75,143560,0
Black alone,Pennsylvania,Some college education,Hispanic,Widowed,In poverty,Renter,0,0,800,-1400,0,550,1,11478,0,228,0,9600,0
Black alone,Pennsylvania,Less than a high school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,0,3959,,-8152,2594,360,5,89678,0,1288.125,1653,88460,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Renter,0,716.8333333,163.8888889,-3285.388889,762.8888889,8355.055556,1.944444444,10571.5,133.8888889,1077.222222,292.5555556,16038.33333,0
Black alone,Pennsylvania,Some college education,Hispanic,Widowed,Not in poverty,Owner with mortgage,0,1979,0,375,2219,600,1,22936,0,0,890,29000,0
Black alone,Pennsylvania,High school degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,1675,0,-3673,1377,3740,3,28646,0,0,836,32600,0
Black alone,Pennsylvania,High school degree,Hispanic,Divorced,In poverty,Owner with mortgage,0,0,0,-1400,0,650,1,2750,0,0,0,2000,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,2583,395.8,328,-3484.8,186,1292.9,1.9,30673.3,144.6,2181.12,58.3,23940,84.8
Black alone,Pennsylvania,College degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,1979,0,-80,3672,2767,2,38264,76,0,1474,48000,0
Black alone,Pennsylvania,Some college education,Hispanic,Never married,Not in poverty,Owner with mortgage,0,1979,0,-3661.5,4169.5,200,2.5,51581,241,1200,1673,54500,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Separated,In poverty,Renter,0,2055.5,0,-3024.5,983,1652.5,2,15677,0,0,307,17650,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1223.835052,643.1237113,119.1595745,-4148.701031,310.5979381,1873.793814,1.907216495,13175.15464,99.37113402,1449.556357,98.09278351,9061.030928,43.73195876
Black alone,Pennsylvania,High school degree,Not Hispanic,Separated,In poverty,Owner without mortgage or rent-free,0,659.6666667,0,-3581.333333,74,2478.666667,2.333333333,5335.333333,0,0,0,4966.666667,0
Black alone,Pennsylvania,College degree,Not Hispanic,Never married,In poverty,Owner with mortgage,444.4705882,772.5294118,96.05882353,-3103.941176,253.9411765,1170.705882,1.470588235,7314.294118,240.3529412,582.9411765,73.82352941,5117.647059,0
Black alone,Pennsylvania,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,3261.733333,667.4,60,-3949.866667,280,4711.533333,1.8,12388.4,96.4,1134.666667,71.86666667,10054.66667,28.26666667
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1907.5,115.3846154,971.5,3233.884615,3680.346154,2.653846154,52695.11538,21.46153846,1693.566434,1264.307692,61922.30769,0
Black alone,Pennsylvania,Some college education,Not Hispanic,Widowed,Not in poverty,Renter,0,793.2,72,1910.28,1724.4,5861.44,1.72,47041.64,62.44,163.36,730.52,57763.6,0
Black alone,Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,1574.87037,587.7777778,101.9056604,-4269.092593,270.4259259,1554.425926,2.111111111,15613.33333,124.962963,1325.385185,79.83333333,10661.2963,47.12962963
Black alone,Pennsylvania,Some college education,Not Hispanic,Divorced,In poverty,Owner with mortgage,450.7142857,666.9285714,22.15384615,-2042,254.2142857,1626.428571,1.285714286,7328.642857,34.42857143,412,85.28571429,7090,0
